node_id,x,y,z
145,99.0521052631579,10.71982759375,-69.54013157894738
146,103.05421052631579,10.71982759375,-69.54013157894738
147,107.05631578947369,10.71982759375,-69.54013157894738
148,111.05842105263159,10.71982759375,-69.54013157894738
149,115.06052631578947,10.71982759375,-69.54013157894738
150,119.06263157894736,10.71982759375,-69.54013157894738
151,123.06473684210528,10.71982759375,-69.54013157894738
152,127.06684210526316,10.71982759375,-69.54013157894738
153,131.06894736842105,10.71982759375,-69.54013157894738
154,135.07105263157894,10.71982759375,-69.54013157894738
155,139.07315789473682,10.71982759375,-69.54013157894738
156,143.07526315789474,10.71982759375,-69.54013157894738
157,147.07736842105265,10.71982759375,-69.54013157894738
158,150.57921052631582,10.71982759375,-69.54013157894738
159,153.5807894736842,10.71982759375,-69.54013157894738
160,-1.000526315789474,14.61794671875,-69.54013157894738
161,3.0015789473684213,14.61794671875,-69.54013157894738
162,7.003684210526316,14.61794671875,-69.54013157894738
163,11.00578947368421,14.61794671875,-69.54013157894738
164,15.007894736842104,14.61794671875,-69.54013157894738
165,19.009999999999998,14.61794671875,-69.54013157894738
166,23.012105263157896,14.61794671875,-69.54013157894738
167,27.014210526315793,14.61794671875,-69.54013157894738
168,31.016315789473687,14.61794671875,-69.54013157894738
169,35.01842105263158,14.61794671875,-69.54013157894738
170,39.020526315789475,14.61794671875,-69.54013157894738
171,43.02263157894737,14.61794671875,-69.54013157894738
172,47.02473684210527,14.61794671875,-69.54013157894738
173,51.02684210526316,14.61794671875,-69.54013157894738
174,55.02894736842106,14.61794671875,-69.54013157894738
175,59.031052631578945,14.61794671875,-69.54013157894738
176,63.033157894736846,14.61794671875,-69.54013157894738
177,67.03526315789475,14.61794671875,-69.54013157894738
178,71.03736842105263,14.61794671875,-69.54013157894738
179,75.03947368421052,14.61794671875,-69.54013157894738
180,79.04157894736842,14.61794671875,-69.54013157894738
181,83.04368421052632,14.61794671875,-69.54013157894738
182,87.04578947368421,14.61794671875,-69.54013157894738
183,91.04789473684211,14.61794671875,-69.54013157894738
184,95.05000000000001,14.61794671875,-69.54013157894738
185,99.0521052631579,14.61794671875,-69.54013157894738
186,103.05421052631579,14.61794671875,-69.54013157894738
187,107.05631578947369,14.61794671875,-69.54013157894738
188,111.05842105263159,14.61794671875,-69.54013157894738
189,115.06052631578947,14.61794671875,-69.54013157894738
